Loan_ID,Customer_Age,Income,Loan_Type,Loan_Amount,Interest_Rate,Issue_Date,Loan_Status,Recovery_Status,Recovery_Amount,Outstanding_Amount,Recovery_Rate,Risk_Segment
LN07520,46.0,777352,Business Loan,3818000,13.48,2025-12-16,Charged Off,Default,485849.26,3332150.74,12.73,Medium Risk
LN06813,43.0,409723,Business Loan,4840000,13.26,2026-01-27,Fully Paid,Recovered,4662965.35,177034.65,96.34,High Risk
LN08321,28.0,836819,Auto Loan,856000,11.08,2026-02-12,Fully Paid,Recovered,853748.06,2251.94,99.74,Medium Risk
LN07176,46.0,1431278,Education Loan,603000,11.33,2025-12-02,Fully Paid,Recovered,592344.46,10655.54,98.23,Medium Risk
LN04471,48.0,500319,Education Loan,447000,11.23,2025-06-15,Fully Paid,Recovered,435410.2,11589.8,97.41,Medium Risk
LN00892,41.0,334228,Business Loan,3127000,13.94,2025-12-20,Fully Paid,Recovered,3032102.96,94897.04,96.97,High Risk
LN01970,,3716050,Auto Loan,925000,9.97,2026-02-12,Fully Paid,Recovered,910294.91,14705.09,98.41,Low Risk
LN05758,39.0,637007,Personal Loan,395000,15.04,2025-08-02,Fully Paid,Recovered,393793.79,1206.21,99.69,Medium Risk
LN06528,36.0,836819,Business Loan,4265000,12.72,2026-01-19,Fully Paid,Recovered,4258194.05,6805.95,99.84,Medium Risk
LN06295,64.0,1333763,Business Loan,4676000,12.91,2025-06-20,Fully Paid,Recovered,4487954.33,188045.67,95.98,Medium Risk
LN07596,49.0,398431,Personal Loan,401000,15.42,2025-09-26,Fully Paid,Recovered,400770.6,229.4,99.94,Medium Risk
LN03250,24.0,1498519,Auto Loan,878000,10.97,2026-03-06,Fully Paid,Recovered,851239.3,26760.7,96.95,Medium Risk
LN06571,28.0,575579,Business Loan,4459000,12.48,2025-08-20,Fully Paid,Recovered,4398385.72,60614.28,98.64,High Risk
LN06639,32.0,386084,Education Loan,695000,11.5,2025-11-16,Fully Paid,Recovered,692196.34,2803.66,99.6,Medium Risk
LN07352,37.0,478538,Home Loan,3485000,9.36,2025-12-06,Fully Paid,Recovered,3475360.11,9639.89,99.72,High Risk
LN09358,57.0,217788,Personal Loan,449000,15.44,2026-02-21,Charged Off,Default,64650.59,384349.41,14.4,Medium Risk
LN07474,31.0,1325994,Home Loan,3420000,7.9,2025-07-21,Fully Paid,Recovered,3310128.48,109871.52,96.79,Medium Risk
LN09392,49.0,342934,Business Loan,4000000,13.23,2025-08-23,Fully Paid,Recovered,3817408.32,182591.68,95.44,High Risk
LN08848,52.0,1097656,Personal Loan,363000,15.15,2025-08-22,Fully Paid,Recovered,350741.95,12258.05,96.62,Medium Risk
LN01240,44.0,1685567,Home Loan,2497000,8.63,2026-01-09,Fully Paid,Recovered,2457872.63,39127.37,98.43,Medium Risk
LN02290,26.0,1080165,Home Loan,2930000,8.65,2026-01-22,Fully Paid,Recovered,2815454.72,114545.28,96.09,Medium Risk
LN02741,23.0,987632,Personal Loan,395000,14.76,2025-09-14,Fully Paid,Recovered,394772.98,227.02,99.94,Medium Risk
LN08468,63.0,446798,Home Loan,1265000,9.71,2025-08-03,Charged Off,Default,387758.18,877241.82,30.65,Medium Risk
LN04586,,557169,Auto Loan,851000,10.16,2025-05-14,Charged Off,Default,143980.8,707019.2,16.92,Medium Risk
LN01230,63.0,1236113,Business Loan,4581000,12.88,2026-03-31,Fully Paid,Recovered,4383457.95,197542.05,95.69,Medium Risk
LN06981,41.0,487578,Home Loan,3525000,8.8,2025-05-23,Fully Paid,Recovered,3496309.05,28690.95,99.19,High Risk
LN05179,38.0,369768,Home Loan,3834000,9.36,2026-01-23,Fully Paid,Recovered,3657839.53,176160.47,95.41,High Risk
LN04294,,2053736,Home Loan,4619000,9.21,2026-02-13,Fully Paid,Recovered,4602028.31,16971.69,99.63,Medium Risk
LN01059,32.0,627725,Auto Loan,1099000,10.65,2025-05-05,Fully Paid,Recovered,1078845.18,20154.82,98.17,Medium Risk
LN06263,43.0,628618,Personal Loan,523000,16.16,2026-04-10,Fully Paid,Recovered,517161.31,5838.69,98.88,Medium Risk
LN00282,42.0,686264,Home Loan,3494000,8.23,2025-06-14,Fully Paid,Recovered,3328914.65,165085.35,95.28,Medium Risk
LN00969,54.0,454730,Business Loan,3720000,13.52,2025-12-26,Fully Paid,Recovered,3680046.98,39953.02,98.93,High Risk
LN03954,53.0,1248982,Home Loan,3260000,9.19,2025-08-20,Fully Paid,Recovered,3148652.19,111347.81,96.58,Medium Risk
LN01940,62.0,1318032,Home Loan,2876000,9.62,2025-12-26,Fully Paid,Recovered,2824092.78,51907.22,98.2,Medium Risk
LN08630,40.0,766734,Business Loan,3446000,13.41,2026-01-09,Fully Paid,Recovered,3299565.48,146434.52,95.75,Medium Risk
LN01275,54.0,1198769,Personal Loan,448000,15.67,2025-09-08,Fully Paid,Recovered,431072.28,16927.72,96.22,Medium Risk
LN00620,37.0,823513,Education Loan,482000,11.7,2025-06-29,Charged Off,Default,67215.47,414784.53,13.95,Medium Risk
LN08673,28.0,2024542,Business Loan,4456000,12.46,2026-01-20,Fully Paid,Recovered,4256898.81,199101.19,95.53,Medium Risk
LN01743,32.0,778613,Home Loan,4753000,8.79,2025-06-26,Fully Paid,Recovered,4586587.53,166412.47,96.5,Medium Risk
LN01391,50.0,946077,Auto Loan,662000,10.73,2026-04-04,Fully Paid,Recovered,654954.5,7045.5,98.94,Medium Risk
LN02204,48.0,513714,Auto Loan,640000,11.37,2025-08-01,Fully Paid,Recovered,625721.55,14278.45,97.77,Medium Risk
LN03569,34.0,997790,Home Loan,2601000,9.48,2026-02-12,Fully Paid,Recovered,2587651.14,13348.86,99.49,Medium Risk
LN06117,38.0,588285,Auto Loan,1017000,10.81,2025-05-26,Fully Paid,Recovered,990666.67,26333.33,97.41,Medium Risk
LN07833,29.0,473612,Home Loan,4182000,9.12,2025-06-04,Fully Paid,Recovered,3995972.43,186027.57,95.55,High Risk
LN06053,63.0,1110192,Home Loan,3446000,9.74,2025-08-16,Fully Paid,Recovered,3345166.92,100833.08,97.07,Medium Risk
LN03179,53.0,946071,Personal Loan,363000,16.19,2025-09-27,Fully Paid,Recovered,359176.61,3823.39,98.95,Medium Risk
LN03193,40.0,1203275,Home Loan,2594000,9.03,2025-08-21,Fully Paid,Recovered,2511540.89,82459.11,96.82,Medium Risk
LN06100,56.0,939875,Education Loan,699000,12.21,2026-01-19,Fully Paid,Recovered,677960.48,21039.52,96.99,Medium Risk
LN07030,59.0,255904,Business Loan,4718000,13.15,2025-07-12,Charged Off,Default,1304319.65,3413680.35,27.65,High Risk
LN00576,,401286,Home Loan,3110000,8.42,2025-06-17,Fully Paid,Recovered,3071938.55,38061.45,98.78,High Risk
LN06657,29.0,1816839,Home Loan,4225000,8.21,2025-05-30,Charged Off,Default,1294266.88,2930733.12,30.63,Medium Risk
LN07116,26.0,1571889,Education Loan,405000,10.27,2025-10-31,Fully Paid,Recovered,385339.69,19660.31,95.15,Low Risk
LN08980,22.0,1243480,Home Loan,4438000,8.01,2026-03-29,Fully Paid,Recovered,4432446.04,5553.96,99.87,Medium Risk
LN06277,48.0,712190,Home Loan,3297000,9.29,2026-01-07,Fully Paid,Recovered,3222291.92,74708.08,97.73,Medium Risk
LN09166,38.0,579051,Personal Loan,515000,16.64,2025-06-11,Fully Paid,Recovered,504095.55,10904.45,97.88,Medium Risk
LN05898,40.0,1241592,Personal Loan,441000,15.76,2025-11-15,Charged Off,Default,84879.69,356120.31,19.25,Medium Risk
LN05725,58.0,225674,Home Loan,4462000,9.72,2025-06-23,Fully Paid,Recovered,4333841.61,128158.39,97.13,High Risk
LN00270,50.0,2036339,Education Loan,669000,10.6,2026-04-15,Fully Paid,Recovered,660359.68,8640.32,98.71,Low Risk
LN00630,45.0,396874,Education Loan,379000,12.56,2026-03-18,Fully Paid,Recovered,368526.11,10473.89,97.24,Medium Risk
LN03082,34.0,675980,Education Loan,578000,11.21,2025-09-17,Fully Paid,Recovered,563124.25,14875.75,97.43,Medium Risk
LN03467,,1160747,Home Loan,3368000,9.6,2026-01-10,Fully Paid,Recovered,3309341.5,58658.5,98.26,Medium Risk
LN06431,44.0,591334,Personal Loan,349000,16.55,2025-06-24,Charged Off,Default,37675.37,311324.63,10.8,Medium Risk
LN09499,50.0,623443,Business Loan,4806000,14.02,2025-07-14,Charged Off,Default,1705815.41,3100184.59,35.49,Medium Risk
LN07063,24.0,723461,Education Loan,797000,11.63,2025-11-25,Fully Paid,Recovered,785279.04,11720.96,98.53,Medium Risk
LN09922,39.0,260376,Business Loan,3870000,13.42,2025-10-17,Fully Paid,Recovered,3852592.99,17407.01,99.55,High Risk
LN05544,22.0,459982,Home Loan,3664000,8.91,2025-06-05,Fully Paid,Recovered,3509642.65,154357.35,95.79,High Risk
LN04357,35.0,619524,Home Loan,4125000,9.84,2025-08-17,Fully Paid,Recovered,3924236.13,200763.87,95.13,Medium Risk
LN02114,25.0,559715,Home Loan,2500000,9.11,2026-03-23,Fully Paid,Recovered,2408026.97,91973.03,96.32,High Risk
LN08220,,457407,Home Loan,4395000,10.1,2025-09-27,Fully Paid,Recovered,4384221.51,10778.49,99.75,High Risk
LN03217,25.0,413551,Personal Loan,429000,15.8,2026-02-16,Charged Off,Default,166995.58,262004.42,38.93,Medium Risk
LN03815,22.0,943164,Personal Loan,360000,15.07,2026-03-12,Fully Paid,Recovered,349114.91,10885.09,96.98,Medium Risk
LN08322,,940681,Business Loan,5068000,12.92,2025-06-05,Fully Paid,Recovered,4987763.76,80236.24,98.42,Medium Risk
LN08762,47.0,1725140,Personal Loan,474000,14.83,2025-10-01,Fully Paid,Recovered,461096.36,12903.64,97.28,Low Risk
LN02279,41.0,275327,Auto Loan,749000,11.78,2025-07-06,Fully Paid,Recovered,739479.21,9520.79,98.73,Medium Risk
LN04600,61.0,433233,Business Loan,4444000,13.61,2025-06-23,Fully Paid,Recovered,4432064.59,11935.41,99.73,High Risk
LN00014,61.0,771614,Education Loan,585000,12.24,2025-11-16,Fully Paid,Recovered,557192.79,27807.21,95.25,Medium Risk
LN09413,32.0,200000,Auto Loan,531000,11.16,2026-03-24,Charged Off,Default,87187.18,443812.82,16.42,Medium Risk
LN01526,60.0,260648,Personal Loan,369000,14.92,2025-07-15,Fully Paid,Recovered,350774.69,18225.31,95.06,Medium Risk
LN02366,63.0,524179,Home Loan,3473000,10.06,2026-04-05,Fully Paid,Recovered,3425478.09,47521.91,98.63,High Risk
LN04649,56.0,467632,Personal Loan,367000,16.68,2025-12-31,Fully Paid,Recovered,360101.78,6898.22,98.12,Medium Risk
LN00375,36.0,390904,Auto Loan,1075000,10.37,2025-12-27,Fully Paid,Recovered,1073692.33,1307.67,99.88,Medium Risk
LN08691,34.0,375831,Business Loan,3809000,13.9,2026-04-06,Charged Off,Default,1273969.48,2535030.52,33.45,High Risk
LN06478,47.0,277655,Auto Loan,930000,9.96,2026-02-03,Fully Paid,Recovered,904125.91,25874.09,97.22,Medium Risk
LN00526,30.0,588261,Home Loan,3397000,8.69,2025-06-01,Fully Paid,Recovered,3350314.52,46685.48,98.63,High Risk
LN06896,,1203331,Home Loan,4665000,8.64,2026-03-22,Fully Paid,Recovered,4592486.61,72513.39,98.45,Medium Risk
LN03592,22.0,821645,Home Loan,3139000,8.83,2025-09-14,Fully Paid,Recovered,3072134.65,66865.35,97.87,Medium Risk
LN07905,53.0,442674,Business Loan,2965000,12.73,2025-12-27,Charged Off,Default,1069617.86,1895382.14,36.07,High Risk
LN02959,57.0,684921,Personal Loan,517000,15.77,2025-09-13,Charged Off,Default,68382.3,448617.7,13.23,Medium Risk
LN00530,52.0,2186030,Business Loan,3606000,12.87,2025-09-04,Fully Paid,Recovered,3475946.64,130053.36,96.39,Medium Risk
LN03715,37.0,490805,Personal Loan,458000,16.68,2026-02-15,Charged Off,Default,170883.29,287116.71,37.31,Medium Risk
LN04733,38.0,918613,Home Loan,3376000,9.08,2025-10-07,Fully Paid,Recovered,3323573.48,52426.52,98.45,Medium Risk
LN01395,46.0,973060,Auto Loan,1016000,11.5,2025-06-01,Fully Paid,Recovered,988747.55,27252.45,97.32,Medium Risk
LN05632,49.0,940860,Personal Loan,501000,15.06,2025-10-13,Fully Paid,Recovered,494520.56,6479.44,98.71,Medium Risk
LN06564,50.0,870144,Home Loan,2583000,9.25,2025-10-04,Fully Paid,Recovered,2491965.19,91034.81,96.48,Medium Risk
LN04704,45.0,467359,Auto Loan,821000,9.96,2025-04-30,Fully Paid,Recovered,820360.3,639.7,99.92,Medium Risk
LN01713,55.0,627888,Auto Loan,644000,11.64,2026-01-26,Fully Paid,Recovered,635124.1,8875.9,98.62,Medium Risk
LN09951,57.0,1335312,Auto Loan,882000,11.03,2025-11-01,Fully Paid,Recovered,851395.7,30604.3,96.53,Medium Risk
LN00956,63.0,334117,Auto Loan,986000,10.37,2026-04-08,Fully Paid,Recovered,955976.81,30023.19,96.96,Medium Risk
LN06676,25.0,971465,Auto Loan,848000,10.4,2026-03-02,Fully Paid,Recovered,823228.21,24771.79,97.08,Medium Risk
LN03454,55.0,558377,Business Loan,3350000,14.0,2026-01-23,Fully Paid,Recovered,3302533.77,47466.23,98.58,High Risk
LN08596,44.0,440801,Auto Loan,598000,11.11,2025-09-19,Fully Paid,Recovered,582117.58,15882.42,97.34,Medium Risk
LN02072,,749290,Home Loan,3717000,8.91,2025-11-28,Fully Paid,Recovered,3599794.54,117205.46,96.85,Medium Risk
LN09935,,1922128,Home Loan,3721000,8.73,2026-02-06,Fully Paid,Recovered,3680220.76,40779.24,98.9,Medium Risk
LN00159,60.0,1325812,Auto Loan,837000,10.88,2025-07-23,Fully Paid,Recovered,834237.56,2762.44,99.67,Medium Risk
LN07006,53.0,245885,Education Loan,669000,11.18,2025-11-29,Charged Off,Default,111555.15,557444.85,16.67,Medium Risk
LN00353,34.0,200000,Business Loan,2339000,14.17,2026-03-21,Charged Off,Default,668134.03,1670865.97,28.56,High Risk
LN06079,46.0,886831,Home Loan,4210000,8.58,2025-07-13,Fully Paid,Recovered,4119329.42,90670.58,97.85,Medium Risk
LN06237,23.0,394711,Auto Loan,895000,10.05,2025-06-11,Fully Paid,Recovered,887966.57,7033.43,99.21,Medium Risk
LN02921,36.0,573265,Auto Loan,790000,9.86,2026-03-18,Fully Paid,Recovered,761221.52,28778.48,96.36,Medium Risk
LN08504,58.0,1224979,Education Loan,593000,12.16,2026-02-13,Fully Paid,Recovered,585278.95,7721.05,98.7,Medium Risk
LN04645,48.0,1153830,Personal Loan,288000,16.2,2025-08-02,Fully Paid,Recovered,276830.36,11169.64,96.12,Medium Risk
LN00662,39.0,994264,Home Loan,2674000,9.2,2026-04-09,Fully Paid,Recovered,2563775.29,110224.71,95.88,Medium Risk
LN07058,27.0,609071,Home Loan,3524000,8.46,2026-04-10,Fully Paid,Recovered,3515413.13,8586.87,99.76,Medium Risk
LN03666,29.0,2001425,Personal Loan,406000,15.8,2025-10-11,Fully Paid,Recovered,386305.15,19694.85,95.15,Low Risk
LN07980,27.0,1277474,Personal Loan,402000,14.97,2025-08-10,Fully Paid,Recovered,388142.79,13857.21,96.55,Medium Risk
LN00307,56.0,2665343,Home Loan,4283000,9.46,2025-05-20,Charged Off,Default,1652318.29,2630681.71,38.58,Medium Risk
LN04791,29.0,1604335,Business Loan,4315000,12.19,2025-12-08,Charged Off,Default,881824.92,3433175.08,20.44,Medium Risk
LN02357,25.0,1472035,Business Loan,5890000,13.3,2025-07-16,Fully Paid,Recovered,5650739.16,239260.84,95.94,Medium Risk
LN01928,47.0,989532,Auto Loan,637000,9.92,2026-03-30,Fully Paid,Recovered,613286.89,23713.11,96.28,Medium Risk
LN09519,24.0,1683237,Education Loan,566000,11.5,2025-06-06,Fully Paid,Recovered,550760.91,15239.09,97.31,Low Risk
LN03428,52.0,791305,Business Loan,4473000,12.93,2026-02-10,Fully Paid,Recovered,4260725.61,212274.39,95.25,Medium Risk
LN03639,34.0,474582,Home Loan,4322000,8.98,2025-09-11,Fully Paid,Recovered,4291047.12,30952.88,99.28,High Risk
LN01267,57.0,270722,Home Loan,2646000,9.94,2025-06-11,Fully Paid,Recovered,2577570.84,68429.16,97.41,High Risk
LN01561,25.0,470822,Personal Loan,303000,16.45,2025-06-04,Fully Paid,Recovered,289545.23,13454.77,95.56,Medium Risk
LN07180,64.0,988435,Personal Loan,313000,15.03,2025-06-01,Fully Paid,Recovered,300586.93,12413.07,96.03,Medium Risk
LN04110,43.0,487341,Auto Loan,709000,10.11,2025-10-11,Fully Paid,Recovered,686581.99,22418.01,96.84,Medium Risk
LN07868,40.0,337273,Education Loan,560000,12.06,2026-04-11,Fully Paid,Recovered,539559.6,20440.4,96.35,Medium Risk
LN04905,,477086,Personal Loan,385000,16.48,2026-02-08,Fully Paid,Recovered,368045.49,16954.51,95.6,Medium Risk
LN07295,61.0,1339140,Home Loan,3675000,9.29,2025-06-04,Fully Paid,Recovered,3551753.65,123246.35,96.65,Medium Risk
LN00515,38.0,634214,Education Loan,704000,12.38,2026-04-01,Fully Paid,Recovered,700697.03,3302.97,99.53,Medium Risk
LN00895,33.0,627929,Auto Loan,794000,11.48,2026-02-03,Fully Paid,Recovered,779518.19,14481.81,98.18,Medium Risk
LN08602,55.0,669095,Personal Loan,425000,15.33,2025-07-27,Fully Paid,Recovered,409726.59,15273.41,96.41,Medium Risk
LN00022,23.0,2408553,Business Loan,3258000,12.25,2025-10-03,Charged Off,Default,894588.69,2363411.31,27.46,Medium Risk
LN00900,58.0,1119667,Home Loan,3522000,8.68,2025-05-08,Fully Paid,Recovered,3484528.47,37471.53,98.94,Medium Risk
LN00208,43.0,470337,Education Loan,519000,11.21,2025-05-12,Fully Paid,Recovered,493332.34,25667.66,95.05,Medium Risk
LN00459,54.0,1257705,Personal Loan,296000,14.48,2025-09-13,Fully Paid,Recovered,287481.67,8518.33,97.12,Medium Risk
LN02431,,563928,Personal Loan,416000,15.44,2025-07-02,Fully Paid,Recovered,400647.57,15352.43,96.31,Medium Risk
LN08443,35.0,542913,Home Loan,3591000,9.89,2026-03-17,Fully Paid,Recovered,3465184.84,125815.16,96.5,High Risk
LN03390,34.0,2232342,Personal Loan,330000,14.76,2025-05-12,Fully Paid,Recovered,322741.49,7258.51,97.8,Low Risk
LN03912,53.0,505726,Education Loan,632000,12.57,2026-03-08,Charged Off,Default,196631.89,435368.11,31.11,Medium Risk
LN05384,32.0,751358,Personal Loan,404000,15.8,2025-08-01,Fully Paid,Recovered,400526.18,3473.82,99.14,Medium Risk
LN00553,33.0,1081998,Business Loan,2906000,13.44,2025-11-05,Charged Off,Default,557324.03,2348675.97,19.18,Medium Risk
LN03145,38.0,908416,Home Loan,2692000,8.6,2025-05-01,Fully Paid,Recovered,2655078.94,36921.06,98.63,Medium Risk
LN06918,64.0,501768,Auto Loan,815000,10.89,2025-07-16,Fully Paid,Recovered,796081.42,18918.58,97.68,Medium Risk
LN02057,30.0,1799402,Education Loan,563000,12.06,2025-12-07,Charged Off,Default,168959.89,394040.11,30.01,Low Risk
LN01926,26.0,528191,Home Loan,5079000,8.98,2025-12-08,Fully Paid,Recovered,5026311.1,52688.9,98.96,High Risk
LN00635,47.0,200000,Business Loan,4084000,13.32,2026-03-04,Fully Paid,Recovered,4011514.02,72485.98,98.23,High Risk
LN06083,63.0,378707,Personal Loan,319000,15.31,2025-05-20,Fully Paid,Recovered,306644.9,12355.1,96.13,Medium Risk
LN08509,64.0,946228,Home Loan,4453000,8.59,2025-06-12,Fully Paid,Recovered,4400219.37,52780.63,98.81,Medium Risk
LN09458,55.0,1194083,Auto Loan,1042000,11.16,2025-11-02,Fully Paid,Recovered,1004104.66,37895.34,96.36,Medium Risk
LN09873,51.0,1139330,Home Loan,4143000,9.33,2025-11-10,Fully Paid,Recovered,4131515.43,11484.57,99.72,Medium Risk
LN08620,58.0,2718725,Home Loan,3594000,9.49,2025-12-26,Fully Paid,Recovered,3499543.92,94456.08,97.37,Medium Risk
LN00106,54.0,393851,Home Loan,3102000,8.7,2025-07-04,Fully Paid,Recovered,3077197.02,24802.98,99.2,High Risk
LN03042,33.0,939553,Auto Loan,784000,9.69,2025-08-17,Fully Paid,Recovered,776225.4,7774.6,99.01,Medium Risk
LN01710,60.0,1184301,Business Loan,3457000,12.54,2025-11-26,Charged Off,Default,986090.39,2470909.61,28.52,Medium Risk
LN00090,32.0,2099640,Business Loan,5316000,13.3,2026-01-29,Fully Paid,Recovered,5237831.34,78168.66,98.53,Medium Risk
LN07015,48.0,588801,Education Loan,694000,11.61,2026-02-04,Charged Off,Default,102890.95,591109.05,14.83,Medium Risk
LN03175,62.0,1707770,Business Loan,3785000,12.98,2025-05-02,Fully Paid,Recovered,3648152.87,136847.13,96.38,Medium Risk
LN00918,58.0,253534,Education Loan,452000,11.42,2025-12-24,Fully Paid,Recovered,441304.34,10695.66,97.63,Medium Risk
LN07834,49.0,659443,Education Loan,435000,11.37,2026-01-28,Fully Paid,Recovered,416099.97,18900.03,95.66,Medium Risk
LN06733,27.0,200000,Auto Loan,598000,11.21,2025-08-28,Fully Paid,Recovered,571584.76,26415.24,95.58,Medium Risk
LN01950,,911182,Business Loan,2623000,12.51,2026-02-15,Charged Off,Default,929312.08,1693687.92,35.43,Medium Risk
LN06369,,300263,Home Loan,2540000,8.59,2025-09-18,Charged Off,Default,359138.96,2180861.04,14.14,High Risk
LN00002,50.0,714091,Education Loan,684000,10.66,2025-06-18,Fully Paid,Recovered,660057.72,23942.28,96.5,Medium Risk
LN08033,47.0,1506759,Education Loan,698000,11.05,2025-09-19,Fully Paid,Recovered,678425.16,19574.84,97.2,Low Risk
LN06048,30.0,534282,Business Loan,4449000,13.77,2025-08-13,Fully Paid,Recovered,4260735.7,188264.3,95.77,High Risk
LN02721,28.0,1012207,Business Loan,3690000,13.24,2026-03-17,Charged Off,Default,763288.14,2926711.86,20.69,Medium Risk
LN08419,50.0,403788,Home Loan,3579000,8.93,2026-03-13,Fully Paid,Recovered,3522273.78,56726.22,98.42,High Risk
LN03118,62.0,200000,Education Loan,592000,11.8,2025-05-12,Fully Paid,Recovered,577223.59,14776.41,97.5,Medium Risk
LN09658,62.0,260459,Home Loan,2774000,9.88,2025-06-21,Charged Off,Default,896702.68,1877297.32,32.33,High Risk
LN03763,63.0,551352,Business Loan,4077000,12.94,2026-03-05,Charged Off,Default,959647.77,3117352.23,23.54,High Risk
LN00214,37.0,902500,Business Loan,5230000,12.68,2025-11-10,Charged Off,Default,800424.75,4429575.25,15.3,Medium Risk
LN00779,42.0,801821,Auto Loan,548000,10.46,2025-05-24,Fully Paid,Recovered,538473.35,9526.65,98.26,Medium Risk
LN03497,46.0,1238970,Personal Loan,313000,15.21,2025-05-09,Fully Paid,Recovered,312274.56,725.44,99.77,Medium Risk
LN08995,31.0,411535,Personal Loan,340000,14.92,2026-02-28,Charged Off,Default,62709.37,277290.63,18.44,Medium Risk
LN02044,63.0,1968314,Personal Loan,296000,14.43,2025-11-02,Fully Paid,Recovered,290397.06,5602.94,98.11,Low Risk
LN05421,23.0,4695103,Personal Loan,404000,15.16,2025-12-08,Fully Paid,Recovered,392788.67,11211.33,97.22,Low Risk
LN06155,25.0,1329064,Home Loan,3030000,9.63,2026-02-28,Fully Paid,Recovered,2920669.45,109330.55,96.39,Medium Risk
LN08358,27.0,527176,Home Loan,3885000,9.46,2026-01-05,Charged Off,Default,947608.23,2937391.77,24.39,High Risk
LN08882,47.0,1093440,Home Loan,3908000,8.6,2025-12-16,Fully Paid,Recovered,3804994.81,103005.19,97.36,Medium Risk
LN08466,28.0,760246,Auto Loan,691000,10.96,2025-10-27,Fully Paid,Recovered,677855.27,13144.73,98.1,Medium Risk
